frame,x,y
6138,35,600
6139,35,600
6140,35,599
6141,35,600
6142,35,600
6143,35,600
6144,35,600
6145,35,600
6146,35,600
6147,35,600
6148,35,600
6149,35,600
6150,35,600
6151,35,600
6152,35,600
6153,35,600
6154,35,600
6155,35,600
6156,35,600
6157,35,600
6158,35,600
6159,35,600
6160,35,600
6161,35,600
6162,35,600
6163,35,600
6164,35,600
6165,35,600
6166,35,600
6167,35,600
6168,35,599
6169,35,599
6170,35,599
6171,35,599
6172,35,599
6173,35,599
6174,34,600
6175,34,600
6176,35,600
6177,35,600
6178,35,600
6179,35,600
6180,35,600
6181,35,600
6182,35,600
6183,35,600
6184,35,600
6185,35,600
6186,35,600
6187,35,600
6188,35,600
6189,34,600
6190,35,600
6191,35,600
6192,34,600
6193,34,600
6194,35,600
6195,35,600
6196,35,600
6197,35,600
6198,35,600
6199,35,600
6200,35,600
6201,35,600
6202,35,600
6203,35,600
6204,35,600
6205,35,600
6206,35,600
6207,35,600
6208,35,600
6209,35,600
6210,35,600
6211,34,600
6212,35,600
6213,35,600
6214,35,600
6215,35,600
6216,35,600
6217,35,600
6218,35,600
6219,34,600
6220,35,600
6221,35,600
6222,35,600
6223,35,600
6224,35,599
6225,35,600
6226,35,600
6227,35,600
6228,35,600
6229,35,600
6230,35,600
6231,35,600
6232,35,600
6233,35,600
6234,35,599
6235,35,599
6236,35,600
6237,35,600
6238,35,600
6239,35,600
6240,35,600
6241,35,600
6242,35,600
6243,35,600
6244,35,600
6245,35,600
6246,35,600
6247,35,600
6248,35,600
6249,35,600
6250,35,600
6251,35,600
6252,35,600
6253,35,600
6254,35,600
6255,35,600
6256,35,600
6257,35,600
6258,35,600
6259,35,600
6260,35,600
6261,35,600
6262,35,600
6263,35,600
6264,35,600
6265,34,600
6266,34,600
6267,34,600
6268,34,600
6269,34,600
6270,34,600
6271,34,600
6272,34,600
6273,34,600
6274,34,600
6275,34,600
6276,35,600
6277,35,600
6278,35,600
6279,35,600
6280,34,600
6281,34,600
6282,34,600
6283,34,600
6284,34,600
6285,34,600
6286,34,600
6287,34,600
6288,34,600
6289,34,600
6290,34,600
6291,34,600
6292,34,600
6293,35,600
6294,35,600
6295,35,600
6296,35,600
6297,35,600
6298,35,600
6299,35,600
6300,35,599
6301,35,599
6302,35,599
6303,35,599
6304,35,599
6305,35,599
6306,35,599
6307,35,599
6308,35,599
6309,35,599
6310,35,599
6311,35,599
6312,35,599
6313,35,599
6314,35,600
6315,35,599
6316,35,599
6317,35,599
6318,35,599
6319,35,600
6320,35,599
6321,35,599
6322,35,599
6323,35,599
6324,35,599
6325,35,600
6326,35,600
6327,35,600
6328,35,599
6329,35,599
6330,35,599
6331,35,599
6332,35,599
6333,35,599
6334,35,599
6335,35,599
6336,35,599
6337,35,600
6338,35,600
6339,35,600
6340,35,600
6341,35,600
6342,35,600
6343,35,600
6344,35,599
6345,35,599
6346,35,600
6347,35,600
6348,35,600
6349,35,600
6350,35,600
6351,35,600
6352,35,600
6353,35,600
6354,35,600
6355,35,599
6356,35,599
6357,35,599
6358,35,599
6359,35,599
6360,35,599
6361,35,599
6362,35,599
6363,35,599
6364,35,599
6365,35,599
6366,35,599
6367,35,599
6368,35,599
6369,35,599
6370,35,599
6371,35,599
6372,35,600
6373,35,599
6374,35,599
6375,35,599
6376,35,599
6377,35,599
6378,35,599
6379,35,599
6380,35,599
6381,35,599
6382,35,600
6383,35,599
6384,35,599
6385,35,599
6386,35,599
6387,35,599
6388,35,600
6389,35,600
6390,35,600
6391,35,600
6392,35,600
6393,35,600
6394,35,600
6395,35,600
6396,35,599
6397,35,600
6398,35,600
6399,35,600
6400,35,599
6401,35,600
6402,35,600
6403,35,600
6404,35,599
6405,35,599
6406,35,599
6407,35,599
6408,35,600
6409,35,599
6410,35,599
6411,35,600
6412,35,600
6413,35,600
6414,35,600
6415,35,600
6416,35,600
6417,35,600
6418,35,600
6419,35,600
6420,35,600
6421,35,600
6422,35,600
6423,35,600
6424,35,600
6425,35,600
6426,35,600
6427,35,600
6428,35,600
6429,35,600
6430,35,600
6431,35,600
6432,35,600
6433,35,600
6434,35,600
6435,35,600
6436,35,600
6437,35,600
6438,35,600
6439,35,600
6440,35,600
6441,35,600
6442,35,600
6443,35,600
6444,35,600
6445,35,600
6446,35,600
6447,35,599
6448,35,599
6449,35,599
6450,35,600
6451,35,599
6452,35,599
6453,35,599
6454,35,599
6455,35,599
6456,35,599
6457,35,600
6458,35,600
6459,35,600
6460,35,600
6461,35,599
6462,35,599
6463,35,600
6464,35,600
6465,35,600
6466,35,600
6467,35,600
6468,35,599
6469,35,599
6470,35,599
6471,35,599
6472,35,599
6473,35,600
6474,35,600
6475,35,600
6476,35,600
6477,35,600
6478,35,599
6479,35,600
6480,35,599
6481,35,599
6482,35,599
6483,35,599
6484,35,599
6485,35,600
6486,35,599
6487,35,600
6488,35,599
6489,35,599
6490,35,599
6491,35,599
6492,35,599
6493,35,599
6494,35,599
6495,35,599
6496,35,599
6497,35,599
6498,35,599
6499,35,599
6500,35,599
6501,35,600
6502,35,600
6503,35,600
6504,35,600
6505,35,600
6506,35,600
6507,35,599
6508,35,599
6509,35,599
6510,35,600
6511,35,600
6512,35,599
6513,35,599
6514,35,599
6515,35,600
6516,35,599
6517,35,599
6518,35,599
6519,35,599
6520,35,599
6521,35,599
6522,35,600
6523,35,599
6524,35,600
6525,35,599
6526,35,599
6527,35,599
6528,35,599
6529,35,599
6530,35,599
6531,35,600
6532,35,599
6533,35,600
6534,35,600
6535,35,599
6536,35,599
6537,35,599
6538,35,599
6539,35,599
6540,35,600
6541,35,599
6542,35,599
6543,35,599
6544,35,599
6545,35,600
6546,35,600
6547,35,599
6548,35,599
6549,35,599
6550,35,599
6551,35,599
6552,35,600
6553,35,599
6554,35,599
6555,35,600
6556,35,599
6557,35,599
6558,35,600
6559,35,600
6560,35,600
6561,35,600
6562,35,600
6563,35,600
6564,35,600
6565,35,600
6566,35,600
6567,35,600
6568,35,600
6569,35,600
6570,35,600
6571,35,600
6572,35,600
6573,35,600
6574,35,600
6575,35,600
6576,35,600
6577,35,600
6578,35,600
6579,35,600
6580,35,600
6581,35,600
6582,35,600
6583,35,600
6584,35,600
6585,35,600
6586,35,600
6587,35,600
6588,35,600
6589,35,600
6590,35,600
6591,35,600
6592,35,600
6593,35,600
6594,35,600
6595,35,600
6596,35,599
6597,35,600
6598,35,600
6599,35,600
6600,35,600
6601,35,600
6602,35,600
6603,35,600
6604,35,600
6605,35,600
6606,35,600
6607,35,600
6608,35,600
6609,35,600
6610,35,600
6611,35,600
6612,35,600
6613,35,600
6614,35,600
6615,35,600
6616,35,600
6617,35,600
6618,35,600
6619,35,600
6620,35,600
6621,35,600
6622,35,600
6623,35,600
6624,35,600
6625,35,600
6626,35,600
6627,35,600
6628,35,599
6629,35,600
6630,35,600
6631,35,600
6632,35,600
6633,35,600
6634,35,600
6635,35,600
6636,35,600
6637,35,600
6638,35,600
6639,35,600
6640,35,600
6641,35,600
6642,35,600
6643,35,600
6644,35,600
6645,35,600
6646,35,600
6647,35,600
6648,35,600
6649,35,600
6650,35,600
6651,35,600
6652,35,600
6653,35,600
6654,35,600
6655,35,600
6656,35,600
6657,35,600
6658,35,600
6659,35,600
6660,35,600
6661,35,600
6662,35,600
6663,35,600
6664,35,600
6665,35,600
6666,35,600
6667,35,600
6668,35,600
6669,35,600
6670,35,600
6671,35,600
6672,35,600
6673,35,600
6674,35,600
6675,35,600
6676,35,600
6677,35,600
6678,35,600
6679,35,600
6680,35,600
6681,35,600
6682,35,600
6683,35,600
6684,35,600
6685,35,600
6686,35,600
6687,35,600
6688,35,600
6689,35,600
6690,35,600
6691,35,600
6692,35,600
6693,35,600
6694,35,600
6695,35,600
6696,35,600
6697,35,600
6698,35,600
6699,35,600
6700,35,600
6701,35,600
6702,35,600
6703,35,600
6704,35,600
6705,35,600
6706,35,600
6707,35,600
6708,35,599
6709,35,599
6710,35,600
6711,35,600
6712,35,600
6713,35,600
6714,35,600
6715,35,600
6716,35,599
6717,35,600
6718,35,600
6719,35,600
6720,35,600
6721,35,600
6722,35,600
6723,35,600
6724,35,600
6725,35,600
6726,35,600
6727,35,600
6728,35,600
6729,35,600
6730,35,600
6731,35,600
6732,35,600
6733,35,600
6734,35,600
6735,35,600
6736,35,600
6737,35,600
6738,35,600
6739,35,600
6740,35,600
6741,35,600
6742,35,600
6743,35,600
6744,35,600
6745,35,599
6746,35,600
6747,35,600
6748,35,600
6749,35,600
6750,35,600
6751,35,600
6752,35,600
6753,35,600
6754,35,600
6755,35,600
6756,35,600
6757,35,600
6758,35,600
6759,35,600
6760,35,600
6761,35,600
6762,35,600
6763,35,600
6764,35,600
6765,35,599
6766,35,599
6767,35,599
6768,35,599
6769,35,599
6770,35,600
6771,35,600
6772,35,600
6773,35,600
6774,35,600
6775,35,600
6776,35,600
6777,35,599
6778,35,599
6779,35,599
6780,35,599
6781,35,600
6782,35,599
6783,35,600
6784,35,599
6785,35,600
6786,35,600
6787,35,600
6788,35,600
6789,35,600
6790,35,600
6791,35,600
6792,35,599
6793,35,600
6794,35,600
6795,35,600
6796,35,600
6797,35,600
6798,35,600
6799,35,600
6800,35,600
6801,35,599
6802,35,600
6803,35,599
6804,35,599
6805,35,599
6806,35,599
6807,35,599
6808,35,599
6809,35,599
6810,35,599
6811,35,599
6812,35,599
6813,35,599
6814,35,599
6815,35,599
6816,35,599
6817,35,599
6818,35,599
6819,35,599
6820,35,599
6821,35,600
6822,35,599
6823,35,599
6824,35,599
6825,35,600
6826,35,600
6827,35,599
6828,35,599
6829,35,600
6830,35,600
6831,35,600
6832,35,600
6833,35,599
6834,35,599
6835,35,599
6836,35,599
6837,35,599
6838,35,599
6839,35,599
6840,35,600
6841,35,600
6842,35,600
6843,35,599
6844,35,600
6845,35,600
6846,35,600
6847,35,600
6848,35,600
6849,35,600
6850,35,600
6851,35,600
6852,35,600
6853,35,600
6854,35,600
6855,35,600
6856,35,599
6857,35,599
6858,35,600
6859,35,600
6860,35,599
6861,35,600
6862,34,600
6863,34,600
6864,35,600
6865,35,600
6866,35,600
6867,35,600
6868,35,600
6869,35,600
6870,35,600
6871,35,600
6872,35,600
6873,34,600
6874,35,600
6875,34,600
6876,35,599
6877,35,600
6878,35,600
6879,35,600
6880,35,599
6881,35,600
6882,35,600
6883,35,599
6884,35,599
6885,35,599
6886,35,599
6887,35,600
6888,35,600
6889,35,600
6890,35,600
6891,35,600
6892,35,600
6893,35,600
6894,35,600
6895,35,600
6896,35,600
6897,35,600
6898,35,600
6899,35,600
6900,35,600
6901,35,600
6902,35,600
6903,35,600
6904,35,600
6905,35,600
6906,35,600
6907,35,600
6908,35,600
6909,35,600
6910,35,600
6911,35,600
6912,35,600
6913,35,600
6914,35,600
6915,35,600
6916,35,600
6917,35,600
6918,35,600
6919,35,600
6920,35,600
6921,35,600
6922,35,600
6923,35,600
6924,35,599
6925,35,599
6926,35,600
6927,35,600
6928,35,600
6929,35,600
6930,35,600
6931,35,600
6932,34,600
6933,34,600
6934,34,600
6935,34,600
6936,34,600
6937,34,600
6938,34,600
6939,34,600
6940,34,600
6941,34,600
6942,34,600
6943,34,600
6944,34,600
6945,34,600
6946,34,600
6947,34,601
6948,34,600
6949,34,600
6950,34,600
6951,34,600
6952,34,600
6953,34,600
6954,34,600
6955,34,600
6956,34,599
6957,34,599
6958,34,599
6959,34,599
6960,34,599
6961,34,599
6962,34,599
6963,34,599
6964,34,599
6965,34,599
6966,34,599
6967,34,599
6968,34,599
6969,34,599
6970,34,598
6971,34,599
6972,34,598
6973,34,599
6974,34,599
6975,34,599
6976,34,600
6977,34,600
6978,34,600
6979,34,600
6980,34,599
6981,34,599
6982,34,600
6983,34,599
6984,34,599
6985,34,599
6986,34,599
6987,34,599
6988,34,599
6989,34,598
6990,34,598
6991,34,598
6992,34,598
6993,34,597
6994,34,597
6995,34,597
6996,35,596
6997,35,596
6998,35,596
6999,34,596
7000,35,595
7001,35,595
7002,35,595
7003,35,595
7004,35,595
7005,34,595
7006,35,595
7007,35,594
7008,35,594
7009,35,594
7010,35,594
7011,35,593
7012,35,593
7013,304,7
7014,304,7
7015,304,7
7016,304,7
7017,304,7
7018,304,7
7019,304,7
7020,304,7
7021,304,7
7022,304,7
7023,304,7
7024,304,7
7025,304,7
7026,304,7
7027,304,7
7028,304,7
7029,304,7
7030,304,7
7031,304,7
7032,304,7
7033,304,7
7034,304,7
7035,304,7
7036,34,592
7037,304,7
7038,304,7
7039,304,7
7040,304,7
7041,304,7
7042,304,7
7043,304,7
7044,34,592
7045,34,592
7046,34,592
7047,304,7
7048,304,7
7049,34,592
7050,34,592
7051,34,592
7052,34,592
7053,34,592
7054,34,592
7055,34,592
7056,34,592
7057,34,592
7058,304,7
7059,304,7
7060,304,7
7061,304,7
7062,304,7
7063,304,7
7064,304,7
7065,304,7
7066,304,7
7067,304,7
7068,304,7
7069,304,7
7070,304,7
7071,304,7
7072,304,7
7073,304,7
7074,304,7
7075,304,7
7076,304,7
7077,304,7
7078,304,7
7079,304,7
7080,304,7
7081,304,7
7082,304,7
7083,304,7
7084,304,7
7085,304,7
7086,304,7
7087,304,7
7088,304,7
7089,304,7
7090,304,7
7091,305,7
7092,304,7
7093,304,7
7094,304,7
7095,305,7
7096,304,7
7097,304,7
7098,304,7
7099,304,7
7100,304,7
7101,304,7
7102,304,7
7103,304,7
7104,304,7
7105,304,7
7106,304,7
7107,304,7
7108,304,7
7109,304,7
7110,304,7
7111,303,7
7112,304,7
7113,304,7
7114,304,7
7115,304,7
7116,304,7
7117,304,7
7118,304,7
7119,304,7
7120,304,7
7121,304,7
7122,304,7
7123,304,7
7124,303,7
7125,304,7
7126,304,7
7127,304,7
7128,304,7
7129,304,7
7130,304,7
7131,304,7
7132,304,7
7133,304,7
7134,304,7
7135,304,7
7136,303,7
7137,304,7
7138,304,7
7139,304,7
7140,304,7
7141,304,7
7142,304,7
7143,304,7
7144,304,7
7145,304,7
7146,304,7
7147,304,7
7148,304,7
7149,304,7
7150,304,7
7151,304,7
7152,304,7
7153,304,7
7154,304,7
7155,304,7
7156,304,7
7157,304,7
7158,304,7
7159,304,7
7160,304,7
7161,304,7
7162,304,7
7163,304,7
7164,304,7
7165,304,7
7166,304,7
7167,304,7
7168,304,7
7169,304,7
7170,304,7
7171,304,7
7172,304,7
7173,304,7
7174,304,7
7175,304,7
7176,304,7
7177,304,7
7178,304,7
7179,304,7
7180,304,7
7181,304,7
7182,304,7
7183,304,7
7184,304,7
7185,304,7
7186,304,7
7187,304,7
7188,304,7
7189,304,7
7190,304,7
7191,304,7
7192,304,7
7193,304,7
7194,304,7
7195,304,7
7196,304,7
7197,304,7
7198,304,7
7199,304,7
7200,304,7
7201,305,7
7202,34,595
7203,34,596
7204,34,597
7205,34,597
7206,34,597
7207,34,598
7208,34,598
7209,34,598
7210,34,598
7211,34,599
7212,34,599
7213,34,599
7214,34,599
7215,34,599
7216,34,599
7217,34,599
7218,34,599
7219,34,599
7220,34,599
7221,34,599
7222,34,599
7223,34,599
7224,34,599
7225,34,599
7226,34,599
7227,34,600
7228,34,602
7229,34,602
7230,34,603
7231,34,603
7232,34,603
7233,34,603
7234,34,603
7235,34,603
7236,34,603
7237,34,603
7238,34,603
7239,34,604
7240,34,604
7241,34,604
7242,34,604
7243,34,604
7244,34,605
7245,34,605
7246,34,606
7247,34,606
7248,34,606
7249,34,606
7250,34,606
7251,35,607
7252,35,607
7253,35,607
7254,35,607
7255,35,608
7256,35,608
7257,35,608
7258,35,608
7259,35,608
7260,36,608
7261,36,608
7262,36,608
7263,36,608
7264,36,609
7265,37,609
7266,37,609
7267,37,609
7268,37,609
7269,37,609
7270,38,609
7271,38,609
7272,38,609
7273,38,609
7274,38,609
7275,39,609
7276,39,609
7277,39,609
7278,39,609
7279,39,609
7280,39,609
7281,39,609
7282,39,610
7283,39,611
7284,39,611
7285,39,610
7286,39,611
7287,39,610
7288,40,611
7289,39,612
7290,39,612
7291,39,614
7292,39,614
7293,40,614
7294,40,614
7295,40,613
7296,40,613
7297,40,613
7298,41,613
7299,41,612
7300,42,611
7301,42,611
7302,42,611
7303,42,611
7304,42,611
7305,42,611
7306,42,611
7307,42,611
7308,42,611
7309,42,612
7310,41,612
7311,41,612
7312,41,612
7313,41,612
7314,41,612
7315,41,612
7316,41,612
7317,41,612
7318,41,612
7319,41,612
7320,41,613
7321,41,612
7322,41,613
7323,41,613
7324,41,613
7325,41,613
7326,41,613
7327,41,613
7328,41,613
7329,41,614
7330,41,614
7331,41,614
7332,41,614
7333,41,614
7334,41,614
7335,41,614
7336,40,614
7337,40,614
7338,40,614
7339,40,614
7340,40,614
7341,41,615
7342,41,615
7343,41,615
7344,41,615
7345,41,615
7346,41,615
7347,41,616
7348,41,616
7349,41,616
7350,41,616
7351,41,616
7352,42,616
7353,42,617
7354,42,617
7355,42,617
7356,42,617
7357,42,617
7358,42,617
7359,42,617
7360,42,617
7361,43,618
7362,43,618
7363,42,618
7364,42,618
7365,42,618
7366,42,618
7367,42,618
7368,42,618
7369,41,618
7370,42,618
7371,41,619
7372,42,619
7373,42,619
7374,42,620
7375,42,620
7376,42,620
7377,41,620
7378,41,620
7379,41,620
7380,41,620
7381,41,620
7382,41,620
7383,41,620
7384,42,620
7385,42,620
7386,42,620
7387,42,620
7388,42,620
7389,42,620
7390,42,620
7391,42,620
7392,42,620
7393,42,620
7394,42,620
7395,42,620
7396,42,620
7397,44,621
7398,44,621
7399,44,621
7400,44,621
7401,44,621
7402,44,621
7403,44,621
7404,44,621
7405,44,621
7406,44,621
7407,44,621
7408,44,621
7409,44,621
7410,44,621
7411,44,621
7412,45,621
7413,45,621
7414,45,621
7415,45,621
7416,45,621
7417,45,621
7418,45,621
7419,45,621
7420,45,621
7421,46,622
7422,46,622
7423,47,623
7424,46,622
7425,47,623
7426,48,623
7427,48,624
7428,48,623
7429,48,624
7430,48,624
7431,49,624
7432,49,624
7433,49,624
7434,49,624
7435,49,624
7436,49,624
7437,49,624
7438,49,624
7439,49,624
7440,49,624
7441,49,624
7442,49,624
7443,49,624
7444,49,624
7445,49,624
7446,49,624
7447,49,624
7448,49,624
7449,49,624
7450,49,624
7451,49,624
7452,49,624
7453,49,624
7454,49,624
7455,49,624
7456,49,624
7457,49,624
7458,49,624
7459,49,624
7460,49,624
7461,48,624
7462,48,624
7463,48,624
7464,48,625
7465,47,625
7466,47,625
7467,47,624
7468,46,624
7469,46,624
7470,46,624
7471,44,622
7472,44,621
7473,44,621
7474,44,621
7475,44,621
7476,44,621
7477,44,621
7478,45,621
7479,45,621
7480,45,621
7481,45,621
7482,46,621
7483,46,621
7484,46,621
7485,46,621
7486,47,623
7487,48,623
7488,48,623
7489,48,623
7490,48,623
7491,48,623
7492,49,623
7493,49,623
7494,49,623
7495,49,623
7496,49,623
7497,49,623
7498,50,623
7499,50,623
7500,50,623
7501,50,623
7502,51,624
7503,51,624
7504,51,624
7505,51,624
7506,51,624
7507,51,625
7508,51,625
7509,51,625
7510,52,625
7511,52,625
7512,52,625
7513,52,625
7514,52,625
7515,52,625
7516,52,625
7517,52,625
7518,52,625
7519,53,626
7520,53,626
7521,53,626
7522,53,626
7523,53,626
7524,53,626
7525,53,626
7526,54,626
7527,54,627
7528,54,627
7529,54,627
7530,54,627
7531,55,628
7532,55,628
7533,55,628
7534,55,628
7535,56,628
7536,56,628
7537,56,628
7538,56,628
7539,56,629
7540,57,629
7541,57,629
7542,57,629
7543,57,629
7544,57,629
7545,58,629
7546,58,630
7547,59,630
7548,59,630
7549,60,631
7550,60,631
7551,60,631
7552,60,631
7553,61,632
7554,61,632
7555,62,632
7556,62,632
7557,62,632
7558,62,632
7559,62,632
7560,62,632
7561,62,633
7562,62,633
7563,61,632
7564,61,632
7565,61,632
7566,61,633
7567,61,633
7568,61,633
7569,60,633
7570,60,633
7571,60,634
7572,59,634
7573,59,634
7574,59,635
7575,59,635
7576,59,635
7577,59,636
7578,59,636
7579,59,636
7580,59,636
7581,59,637
7582,59,637
7583,59,637
7584,59,638
7585,60,638
7586,60,639
7587,60,639
7588,60,639
7589,60,639
7590,60,640
7591,60,640
7592,60,641
7593,60,641
7594,60,641
7595,60,641
7596,60,642
7597,61,642
7598,61,642
7599,61,643
7600,61,643
7601,61,643
7602,61,644
7603,61,644
7604,61,644
7605,61,645
7606,61,645
7607,62,645
7608,63,646
7609,63,647
7610,63,647
7611,65,646
7612,65,646
7613,65,647
7614,65,647
7615,64,647
7616,62,647
7617,64,647
7618,63,647
7619,61,648
7620,60,648
7621,60,648
7622,62,648
7623,60,649
7624,60,649
7625,62,649
7626,62,649
7627,62,650
7628,62,650
7629,62,650
7630,62,650
7631,63,651
7632,63,651
7633,63,651
7634,63,652
7635,63,652
7636,63,652
7637,63,653
7638,63,653
7639,62,653
7640,62,653
7641,62,653
7642,62,654
7643,62,654
7644,61,655
7645,61,656
7646,61,656
7647,61,656
7648,61,656
7649,62,657
7650,62,657
7651,62,657
7652,61,657
7653,62,657
7654,61,657
7655,61,657
7656,61,656
7657,61,657
7658,61,657
7659,61,657
7660,61,657
7661,61,657
7662,61,657
7663,61,657
7664,61,657
7665,61,657
7666,61,657
7667,61,657
7668,61,657
7669,61,657
7670,61,657
7671,61,657
7672,61,657
7673,62,657
7674,62,657
7675,62,657
7676,62,657
7677,63,657
7678,63,658
7679,64,658
7680,64,658
7681,65,659
7682,65,659
7683,66,659
7684,66,659
7685,66,659
7686,66,659
7687,66,659
7688,66,659
7689,66,659
7690,66,659
7691,66,659
7692,68,659
7693,66,660
7694,66,660
7695,66,660
7696,66,660
7697,66,660
7698,66,661
7699,66,661
7700,66,662
7701,66,662
7702,68,662
7703,68,662
7704,68,662
7705,67,663
7706,67,663
7707,67,663
7708,66,664
7709,66,664
7710,68,663
7711,68,663
7712,68,663
7713,66,664
7714,66,664
7715,66,664
7716,66,664
7717,66,664
7718,66,664
7719,66,664
7720,66,664
7721,66,664
7722,66,664
7723,66,664
7724,67,665
7725,67,665
7726,67,665
7727,67,665
7728,68,665
7729,68,665
7730,69,665
7731,69,665
7732,69,665
7733,70,666
7734,70,666
7735,71,666
7736,71,666
7737,72,666
7738,73,666
7739,75,666
7740,75,666
7741,75,666
7742,75,666
7743,75,666
7744,75,666
7745,75,666
7746,75,666
7747,75,666
7748,75,666
7749,75,666
7750,75,666
7751,75,666
7752,75,666
7753,75,666
7754,75,667
7755,75,667
7756,76,667
7757,76,667
7758,76,667
7759,76,667
7760,76,667
7761,77,668
7762,77,667
7763,77,667
7764,78,667
7765,77,667
7766,77,667
7767,77,667
7768,77,667
7769,77,667
7770,77,667
7771,77,667
7772,77,667
7773,78,667
7774,78,667
7775,78,667
7776,78,667
7777,78,667
7778,78,667
7779,78,667
7780,79,667
7781,79,667
7782,79,667
7783,79,667
7784,80,667
7785,82,668
7786,82,668
7787,83,668
7788,83,668
7789,83,668
7790,84,668
7791,84,668
7792,84,668
7793,85,668
7794,85,668
7795,85,668
7796,86,668
7797,86,668
7798,86,668
7799,87,668
7800,88,668
7801,88,669
7802,89,668
7803,89,669
7804,90,669
7805,90,669
7806,90,669
7807,90,669
7808,91,669
7809,91,669
7810,91,669
7811,91,669
7812,91,669
7813,91,669
7814,91,669
7815,91,669
7816,92,669
7817,92,669
7818,92,669
7819,92,669
7820,93,669
7821,93,669
7822,93,669
7823,93,669
7824,93,669
7825,93,669
7826,94,669
7827,94,669
7828,94,669
7829,95,669
7830,95,669
7831,96,669
7832,96,669
7833,96,669
7834,96,670
7835,97,670
7836,97,670
7837,97,670
7838,97,670
7839,97,670
7840,97,670
7841,97,670
7842,97,670
7843,97,670
7844,98,670
7845,98,670
7846,98,670
7847,98,670
7848,98,670
7849,99,670
7850,99,670
7851,99,670
7852,99,670
7853,99,670
7854,99,670
7855,99,670
7856,99,670
7857,99,670
7858,99,670
7859,99,670
7860,99,670
7861,99,670
7862,99,670
7863,99,670
7864,99,670
7865,99,670
7866,99,670
7867,99,670
7868,99,670
7869,99,670
7870,99,670
7871,99,670
7872,99,670
7873,99,670
7874,99,670
7875,99,670
7876,99,670
7877,99,670
7878,99,670
7879,99,670
7880,99,670
7881,99,670
7882,99,670
7883,99,670
7884,99,670
7885,99,670
7886,99,670
7887,99,670
7888,99,670
7889,99,670
7890,99,670
7891,99,670
7892,98,670
7893,99,670
7894,99,670
7895,99,670
7896,99,670
7897,99,670
7898,99,670
7899,99,670
7900,99,670
7901,99,670
7902,99,670
7903,99,670
7904,99,670
7905,99,670
7906,99,670
7907,99,670
7908,99,670
7909,99,670
7910,99,670
7911,99,670
7912,99,670
7913,99,670
7914,99,670
7915,99,670
7916,99,670
7917,99,670
7918,99,670
7919,99,670
7920,99,670
7921,99,670
7922,99,670
7923,99,670
7924,99,670
7925,99,670
7926,99,670
7927,99,670
7928,99,670
7929,99,670
7930,99,670
7931,99,670
7932,99,670
7933,99,670
7934,99,670
7935,99,670
7936,99,670
7937,99,670
7938,99,670
7939,99,670
7940,99,670
7941,99,670
7942,99,670
7943,99,670
7944,99,670
7945,99,670
7946,99,670
7947,99,670
7948,99,670
7949,99,670
7950,99,670
7951,99,670
7952,99,670
7953,99,670
7954,99,670
7955,99,670
7956,99,670
7957,99,670
7958,99,670
7959,99,670
7960,99,670
7961,99,670
7962,99,670
7963,99,670
7964,99,670
7965,99,670
7966,99,670
7967,99,670
7968,99,670
7969,99,670
7970,99,670
7971,99,670
7972,99,670
7973,99,670
7974,99,670
7975,99,670
7976,99,670
7977,99,670
7978,99,670
7979,99,670
7980,98,669
7981,98,669
7982,99,669
7983,99,669
7984,98,669
7985,99,669
7986,99,669
7987,99,669
7988,99,669
7989,99,669
7990,99,669
7991,99,670
7992,99,669
7993,99,669
7994,99,669
7995,99,669
7996,98,669
7997,99,669
7998,99,669
7999,99,669
8000,99,669
8001,99,669
8002,99,669
8003,99,669
8004,99,669
8005,99,669
8006,99,669
8007,99,669
8008,99,669
8009,99,670
8010,99,670
8011,99,670
8012,99,669
8013,99,669
8014,99,670
8015,99,669
8016,99,669
8017,99,669
8018,99,669
8019,99,669
8020,99,669
8021,99,669
8022,99,669
8023,99,669
8024,99,669
8025,99,669
8026,99,669
8027,99,669
8028,99,669
8029,99,669
8030,99,669
8031,99,669
8032,99,669
8033,99,669
8034,99,669
8035,99,669
8036,99,669
8037,99,669
8038,99,669
8039,99,669
8040,99,669
8041,99,669
8042,99,669
8043,99,669
8044,99,669
8045,99,669
8046,99,669
8047,99,669
8048,99,669
8049,99,669
8050,99,669
8051,99,669
8052,99,669
8053,99,670
8054,99,670
8055,99,669
8056,99,669
8057,99,669
8058,99,669
8059,99,669
8060,99,669
8061,99,669
8062,99,669
8063,99,669
8064,99,669
8065,99,669
8066,99,669
8067,99,669
8068,99,669
8069,99,669
8070,99,669
8071,99,670
8072,99,670
8073,99,669
8074,99,669
8075,99,670
8076,99,669
8077,99,669
8078,99,669
8079,99,669
8080,99,669
8081,99,669
8082,99,669
8083,99,669
8084,99,669
8085,99,669
8086,99,669
8087,99,669
8088,99,669
8089,99,669
8090,99,669
8091,99,669
8092,99,669
8093,99,669
8094,99,669
8095,99,669
8096,99,669
8097,99,669
8098,99,669
8099,99,669
8100,99,669
8101,99,669
8102,99,669
8103,99,669
8104,99,670
8105,99,669
8106,99,669
8107,99,669
8108,99,669
8109,99,669
8110,99,669
8111,99,669
8112,99,669
8113,99,669
8114,99,669
8115,99,669
8116,99,669
8117,99,669
8118,99,669
8119,99,669
8120,99,669
8121,99,669
8122,99,669
8123,99,669
8124,99,669
8125,99,670
8126,99,670
8127,99,670
8128,99,670
8129,99,670
8130,99,670
8131,99,670
8132,99,669
8133,99,669
8134,99,669
8135,99,669
8136,100,669
